history_date,temperature,precipitation,humidity
20221001T1300,12.950245,0.0,89.303604
20221001T1400,12.820246,0.1,92.13138
20221001T1500,13.170245,0.4,92.33689
20221001T1600,13.580245,0.4,91.57198
20221001T1700,13.520246,0.1,93.64762
20221001T1800,13.720245,0.2,92.614456
20221001T1900,13.750245,0.2,94.03002
20221001T2000,14.080245,0.4,93.737595
20221001T2100,14.420245,0.2,94.18507
20221001T2200,14.350245,0.0,92.89452
20221001T2300,14.230246,0.0,94.79535
20221002T0000,14.410245,0.0,94.55511
20221002T0100,14.620245,0.0,93.70301
20221002T0200,14.660245,0.1,93.460266
20221002T0300,14.670245,0.4,95.37187
20221002T0400,14.940246,0.5,94.70112
20221002T0500,15.190246,0.6,93.79189
20221002T0600,15.400246,0.2,93.74101
20221002T0700,15.930245,0.3,93.04067
20221002T0800,16.700245,0.1,91.41615
20221002T0900,17.330246,0.1,90.69528
20221002T1000,17.620245,0.1,89.55822
20221002T1100,18.300245,0.1,88.3577
20221002T1200,18.840246,0.1,83.352
20221002T1300,19.250246,0.2,78.01048
20221002T1400,19.150246,0.2,75.26952
20221002T1500,18.690245,0.2,72.16592
20221002T1600,17.930244,0.3,71.31816
20221002T1700,17.100245,0.0,75.27201
20221002T1800,16.770245,0.2,77.12467
20221002T1900,16.150246,1.6,82.543465
20221002T2000,16.110247,1.9,85.17479
20221002T2100,15.750245,2.1,89.76407
20221002T2200,15.030245,1.0,95.323
20221002T2300,14.860246,0.2,95.25467
20221003T0000,14.370245,0.0,95.48553
20221003T0100,13.630245,0.0,96.59385
20221003T0200,12.970245,0.0,97.14969
20221003T0300,12.410245,0.0,96.813934
20221003T0400,11.780245,0.0,97.83208
20221003T0500,11.350245,0.0,97.6921
20221003T0600,11.370245,0.0,96.7832
20221003T0700,11.860246,0.0,94.313156
20221003T0800,12.570246,0.0,88.55801
20221003T0900,13.570246,0.0,84.83717
20221003T1000,14.530245,0.0,81.033424
20221003T1100,15.040245,0.0,77.00171
20221003T1200,15.710245,0.0,72.04104
20221003T1300,16.290245,0.0,67.98218
20221003T1400,16.560246,0.0,64.392166
20221003T1500,16.470245,0.0,63.63747
20221003T1600,15.680245,0.0,70.36481
20221003T1700,12.890245,0.0,82.511024
20221003T1800,11.130245,0.0,88.726395
20221003T1900,10.160245,0.0,91.58155
20221003T2000,9.860246,0.0,92.06009
20221003T2100,9.170245,0.0,93.21595
20221003T2200,8.690246,0.0,93.76355
20221003T2300,8.220245,0.0,94.25374
20221004T0000,7.940245,0.0,94.69418
20221004T0100,8.000245,0.0,92.82266
20221004T0200,7.480245,0.0,94.60488
20221004T0300,8.680245,0.0,92.61204
20221004T0400,8.280246,0.0,93.09698
20221004T0500,8.020246,0.0,92.759926
20221004T0600,7.770245,0.0,93.70996
20221004T0700,8.820246,0.0,92.36746
20221004T0800,10.390245,0.0,88.35736
20221004T0900,11.820246,0.0,83.26937
20221004T1000,14.080245,0.0,76.587524
20221004T1100,15.720245,0.0,71.94656
20221004T1200,17.370245,0.0,67.754036
20221004T1300,18.600245,0.0,63.021725
20221004T1400,19.300245,0.0,60.55548
20221004T1500,19.500246,0.0,60.885254
20221004T1600,18.490246,0.0,71.329994
20221004T1700,16.260246,0.0,75.37915
20221004T1800,12.840245,0.0,89.95167
20221004T1900,11.120245,0.0,96.32281
20221004T2000,9.940246,0.0,99.38587
20221004T2100,9.730246,0.0,99.65205
20221004T2200,10.120245,0.0,95.57449
20221004T2300,9.570246,0.0,96.98861
20221005T0000,9.340245,0.0,97.04726
20221005T0100,9.090245,0.0,97.70183
20221005T0200,9.040245,0.0,98.50098
20221005T0300,8.870245,0.0,98.296616
20221005T0400,8.750245,0.0,98.36096
20221005T0500,8.670245,0.0,98.56059
20221005T0600,8.960245,0.0,98.633415
20221005T0700,10.740245,0.0,94.83081
20221005T0800,13.330245,0.0,87.57023
20221005T0900,15.970245,0.0,81.980286
20221005T1000,18.080246,0.0,74.018036
20221005T1100,19.930244,0.0,66.99827
20221005T1200,21.500246,0.0,61.59365
20221005T1300,22.670246,0.0,56.29459
20221005T1400,23.320246,0.0,52.333107
20221005T1500,23.230246,0.0,52.000988
20221005T1600,22.020245,0.0,57.173943
20221005T1700,20.600245,0.0,57.388798
20221005T1800,16.310246,0.0,75.6377
20221005T1900,14.920245,0.0,81.41033
20221005T2000,14.260245,0.0,81.75617
20221005T2100,13.740245,0.0,81.631966
20221005T2200,12.780245,0.0,85.08859
20221005T2300,12.240245,0.0,86.412636
20221006T0000,12.150246,0.0,86.170715
20221006T0100,12.240245,0.0,84.798004
20221006T0200,11.940246,0.0,86.38099
20221006T0300,11.880245,0.0,87.72448
20221006T0400,11.930245,0.0,88.14364
20221006T0500,11.790245,0.0,89.26499
20221006T0600,12.180245,0.0,88.8204
20221006T0700,13.760245,0.0,86.397446
20221006T0800,14.770246,0.1,83.96662
20221006T0900,15.900246,0.0,81.8096
20221006T1000,16.870245,0.0,79.6102
20221006T1100,17.620245,0.0,75.7555
20221006T1200,18.130245,0.0,73.11089
20221006T1300,18.630245,0.0,71.44985
20221006T1400,18.610245,0.0,70.60795
20221006T1500,18.500246,0.0,70.35541
20221006T1600,18.030245,0.0,69.986786
20221006T1700,16.250246,0.0,80.04648
20221006T1800,14.580245,0.0,87.111435
20221006T1900,13.650246,0.0,90.73299
20221006T2000,12.950245,0.0,92.323296
20221006T2100,12.320246,0.0,92.59218
20221006T2200,12.000245,0.0,90.18627
20221006T2300,12.270246,0.0,88.35301
20221007T0000,11.670245,0.0,91.625656
20221007T0100,11.000245,0.0,92.38558
20221007T0200,10.870245,0.0,92.81449
20221007T0300,11.430245,0.0,92.10309
20221007T0400,11.410245,0.0,93.097
20221007T0500,11.430245,0.0,93.599236
20221007T0600,11.570246,0.0,94.17281
20221007T0700,12.430245,0.0,92.04506
20221007T0800,13.350245,0.0,89.69369
20221007T0900,14.680245,0.0,87.17856
20221007T1000,16.480246,0.0,82.260956
20221007T1100,17.950245,0.0,77.05759
20221007T1200,19.120245,0.0,72.90626
20221007T1300,20.090246,0.0,67.646614
20221007T1400,20.630245,0.0,64.48462
20221007T1500,20.630245,0.0,64.56892
20221007T1600,19.550245,0.0,71.66762
20221007T1700,17.210245,0.0,82.085045
20221007T1800,16.780245,0.0,83.65218
20221007T1900,16.230246,0.0,85.85769
20221007T2000,15.400246,0.0,88.3399
20221007T2100,14.850245,0.0,90.16626
20221007T2200,13.030245,0.0,97.21527
20221007T2300,12.940246,0.0,97.40558
20221008T0000,12.930245,0.0,97.40536
20221008T0100,12.920245,0.0,97.46938
20221008T0200,12.690246,0.0,97.65743
20221008T0300,13.100245,0.0,96.45108
20221008T0400,13.290245,0.0,96.329926
20221008T0500,13.340245,0.0,96.77629
20221008T0600,13.410245,0.0,96.080444
20221008T0700,13.850245,0.2,95.15358
20221008T0800,15.130245,0.0,90.89767
20221008T0900,15.800245,0.0,88.144196
20221008T1000,16.460245,0.0,79.34254
20221008T1100,16.680244,0.0,73.23622
20221008T1200,16.970245,0.0,70.14989
20221008T1300,17.200245,0.0,65.36292
20221008T1400,17.410246,0.0,61.909733
20221008T1500,17.270245,0.0,60.76046
20221008T1600,16.500246,0.0,68.66659
20221008T1700,14.640245,0.0,74.199005
20221008T1800,12.740245,0.0,82.82564
20221008T1900,12.090245,0.0,86.10625
20221008T2000,11.270246,0.0,89.76394
20221008T2100,10.900246,0.0,91.016884
20221008T2200,10.750245,0.0,90.208176
20221008T2300,10.380245,0.0,89.628235
20221009T0000,9.760245,0.0,90.06582
20221009T0100,9.240245,0.0,90.26959
20221009T0200,8.600245,0.0,90.77756
20221009T0300,8.040245,0.0,91.29916
20221009T0400,7.5302453,0.0,92.98474
20221009T0500,7.230245,0.0,93.54783
20221009T0600,6.9902453,0.0,95.10553
20221009T0700,8.820246,0.0,92.43085
20221009T0800,10.520246,0.0,85.99332
20221009T0900,11.960245,0.0,80.18007
20221009T1000,13.800245,0.0,73.89793
20221009T1100,15.580245,0.0,66.96823
20221009T1200,16.740246,0.0,62.888264
20221009T1300,17.130245,0.0,62.429935
20221009T1400,16.970245,0.0,62.72994
20221009T1500,16.650246,0.0,63.893764
20221009T1600,16.010246,0.0,66.970245
20221009T1700,14.200245,0.0,77.33132
20221009T1800,13.350245,0.0,80.598236
20221009T1900,12.760245,0.0,82.995705
20221009T2000,12.070246,0.0,86.10409
20221009T2100,11.660245,0.0,87.99952
20221009T2200,10.530245,0.0,93.80248
20221009T2300,10.490245,0.0,94.435974
20221010T0000,10.690246,0.0,94.44585
20221010T0100,10.990245,0.0,93.51207
20221010T0200,10.820246,0.0,95.34629
20221010T0300,11.080245,0.0,95.8704
20221010T0400,11.170245,0.0,96.26001
20221010T0500,11.440246,0.0,94.799255
20221010T0600,11.330245,0.0,96.136826
20221010T0700,12.200245,0.0,93.266884
20221010T0800,14.350245,0.0,87.0891
20221010T0900,16.230246,0.0,82.17534
20221010T1000,17.720245,0.0,76.9209
20221010T1100,19.710245,0.0,69.71953
20221010T1200,20.930244,0.0,65.865845
20221010T1300,21.580246,0.0,62.542404
20221010T1400,22.100245,0.0,59.87192
20221010T1500,22.190245,0.0,58.96313
20221010T1600,21.580246,0.0,58.546825
20221010T1700,19.380245,0.0,70.939575
20221010T1800,17.760244,0.1,78.44843
20221010T1900,17.340246,0.1,78.745514
20221010T2000,17.360245,0.2,76.76325
20221010T2100,16.500246,0.0,80.8739
20221010T2200,14.500245,0.0,90.1992
20221010T2300,14.160245,0.0,90.114075
20221011T0000,14.110246,0.6,90.58687
20221011T0100,13.300245,0.4,92.5284
20221011T0200,12.930245,0.3,94.426674
20221011T0300,12.210245,0.2,95.33989
20221011T0400,12.280245,0.3,95.02629
20221011T0500,12.260245,0.3,95.46876
20221011T0600,12.020246,0.0,95.522865
20221011T0700,13.250245,0.0,93.57182
20221011T0800,14.990245,0.1,88.47811
20221011T0900,16.140245,0.0,85.2337
20221011T1000,16.790245,0.0,81.76413
20221011T1100,17.520245,0.0,78.00392
20221011T1200,17.900246,0.0,76.19901
20221011T1300,18.160246,0.0,75.3505
20221011T1400,17.810246,0.0,77.08599
20221011T1500,17.520245,0.0,78.361534
20221011T1600,16.910246,0.0,79.45956
20221011T1700,15.390245,0.0,86.676056
20221011T1800,14.340245,0.0,90.06847
20221011T1900,13.290245,0.0,93.26516
20221011T2000,12.670245,0.0,94.477234
20221011T2100,11.940246,0.0,96.03014
20221011T2200,11.710245,0.0,93.86535
20221011T2300,11.430245,0.0,93.9766
20221012T0000,12.220245,0.0,92.709755
20221012T0100,12.180245,0.0,91.84453
20221012T0200,12.0602455,0.0,92.20576
20221012T0300,11.920245,0.0,93.126526
20221012T0400,11.850245,0.0,94.06101
20221012T0500,11.840245,0.0,94.88064
20221012T0600,11.920245,0.0,94.69448
20221012T0700,12.730246,0.0,92.43246
20221012T0800,13.730246,0.0,88.0162
20221012T0900,14.330245,0.0,85.8853
20221012T1000,15.940246,0.0,78.79694
20221012T1100,16.850245,0.0,74.340866
20221012T1200,17.590246,0.0,71.6311
20221012T1300,18.010244,0.0,70.35312
20221012T1400,18.200245,0.0,70.15857
20221012T1500,18.040245,0.0,71.66824
20221012T1600,17.120245,0.0,74.97847
20221012T1700,15.880245,0.0,78.94439
20221012T1800,15.420245,0.0,80.087685
20221012T1900,13.770246,0.0,86.34105
20221012T2000,12.970245,0.0,89.42438
20221012T2100,11.970245,0.0,93.37864
20221012T2200,12.650246,0.0,90.417915
20221012T2300,11.420245,0.0,92.22631
20221013T0000,11.120245,0.0,92.5178
20221013T0100,10.820246,0.0,93.62867
20221013T0200,10.110246,0.0,96.1573
20221013T0300,10.790245,0.0,96.895355
20221013T0400,11.000245,0.0,96.96664
20221013T0500,11.390245,0.0,97.04283
20221013T0600,11.750245,0.0,96.66571
20221013T0700,12.000245,0.0,96.03226
20221013T0800,12.930245,0.0,93.18362
20221013T0900,13.980246,0.0,90.93661
20221013T1000,15.110246,0.0,88.19873
20221013T1100,16.150246,0.0,82.76033
20221013T1200,17.130245,0.0,77.94464
20221013T1300,17.750246,0.0,74.252426
20221013T1400,17.260244,0.7,76.79768
20221013T1500,16.170246,0.6,84.57089
20221013T1600,16.030245,0.4,85.11047
20221013T1700,15.400246,0.5,89.09435
20221013T1800,14.630245,0.6,92.91007
20221013T1900,14.430245,1.5,93.081825
20221013T2000,14.050245,0.8,94.353516
20221013T2100,13.270246,0.7,96.26587
20221013T2200,13.460245,0.3,95.89263
20221013T2300,13.110246,0.0,96.70608
20221014T0000,12.970245,0.0,96.06575
20221014T0100,13.010245,0.0,94.36792
20221014T0200,13.000245,0.0,93.9312
20221014T0300,12.820246,0.0,95.616936
20221014T0400,12.820246,0.0,96.12421
20221014T0500,13.000245,0.0,97.02239
20221014T0600,12.650246,0.0,98.95476
20221014T0700,13.300245,0.9,97.28587
20221014T0800,13.920245,0.0,97.42783
20221014T0900,15.290245,0.0,93.00669
20221014T1000,16.630245,0.0,86.571495
20221014T1100,17.310246,0.0,83.9859
20221014T1200,17.520245,0.1,82.87391
20221014T1300,17.210245,0.2,84.850876
20221014T1400,17.080246,0.2,86.33518
20221014T1500,16.500246,0.3,90.053856
20221014T1600,16.060246,0.5,91.256775
20221014T1700,15.720245,0.5,91.17513
20221014T1800,15.540245,1.5,91.87803
20221014T1900,15.470245,2.5,92.8351
20221014T2000,15.620245,0.9,91.70388
20221014T2100,15.660245,0.2,92.72496
20221014T2200,15.870245,0.0,92.7365
20221014T2300,16.230246,0.0,91.68246
20221015T0000,16.630245,0.0,90.06336
20221015T0100,16.760244,0.0,90.71493
20221015T0200,16.620245,0.0,90.998825
20221015T0300,16.700245,0.0,88.9684
20221015T0400,16.320246,0.2,90.45
20221015T0500,15.990245,0.4,91.90557
20221015T0600,16.270247,0.2,89.803604
20221015T0700,16.420246,0.6,88.1983
20221015T0800,16.980246,1.0,83.67551
20221015T0900,17.580246,0.0,80.7556
20221015T1000,17.970245,0.0,79.40372
20221015T1100,18.990246,0.0,73.59849
20221015T1200,19.670246,0.0,69.48488
20221015T1300,19.670246,0.0,70.16741
20221015T1400,19.500246,0.0,69.27034
20221015T1500,19.290245,0.0,69.91117
20221015T1600,18.450245,0.2,73.98553
20221015T1700,16.880245,0.3,84.37484
20221015T1800,15.850245,0.3,90.3577
20221015T1900,15.360246,0.7,92.52744
20221015T2000,15.390245,0.5,91.39109
20221015T2100,14.760245,0.2,93.70991
20221015T2200,14.390245,0.0,95.9866
20221015T2300,14.430245,0.0,95.925255
20221016T0000,14.300245,0.0,96.10922
20221016T0100,14.510245,0.0,94.497635
20221016T0200,14.370245,0.0,95.17392
20221016T0300,14.300245,0.0,95.17121
20221016T0400,14.030245,0.0,95.03597
20221016T0500,14.000245,0.0,94.847916
20221016T0600,14.040245,0.0,93.73561
20221016T0700,14.490245,0.0,93.574
20221016T0800,15.960245,0.0,90.95454
20221016T0900,17.800245,0.0,84.258995
20221016T1000,19.760244,0.0,77.18783
20221016T1100,21.280245,0.0,67.756805
20221016T1200,22.340246,0.0,64.438286
20221016T1300,22.990246,0.0,60.78497
20221016T1400,23.430244,0.0,58.610657
20221016T1500,23.090246,0.0,60.22143
20221016T1600,20.890245,0.0,71.58955
20221016T1700,17.080246,0.0,86.111725
20221016T1800,15.730246,0.0,90.05534
20221016T1900,14.420245,0.0,93.754456
20221016T2000,13.850245,0.0,94.282425
20221016T2100,13.420245,0.0,94.20029
20221016T2200,13.150246,0.0,96.38905
20221016T2300,12.840245,0.0,96.6983
20221017T0000,12.620245,0.0,96.3086
20221017T0100,12.520246,0.0,95.54227
20221017T0200,11.900246,0.0,96.92799
20221017T0300,11.700245,0.0,96.59974
20221017T0400,11.600245,0.0,95.57011
20221017T0500,11.380245,0.0,96.07431
20221017T0600,11.180245,0.0,96.97192
20221017T0700,12.700245,0.0,93.29465
20221017T0800,15.200245,0.0,87.45765
20221017T0900,17.520245,0.0,81.27459
20221017T1000,19.230246,0.0,74.990585
20221017T1100,21.150246,0.0,65.86962
20221017T1200,22.560246,0.0,59.824726
20221017T1300,23.060246,0.0,56.908394
20221017T1400,23.400246,0.0,55.31123
20221017T1500,22.970245,0.0,59.495655
20221017T1600,20.230246,0.0,76.91357
20221017T1700,16.620245,0.0,86.51429
20221017T1800,14.710245,0.0,93.34074
20221017T1900,14.190246,0.0,94.05102
20221017T2000,13.770246,0.0,94.52707
20221017T2100,14.210245,0.0,92.88671
20221017T2200,14.080245,0.0,93.92242
20221017T2300,14.090245,0.0,93.369484
20221018T0000,14.180245,0.0,93.00711
20221018T0100,13.750245,0.0,93.906334
20221018T0200,13.710245,0.0,94.02808
20221018T0300,13.150246,0.0,95.44003
20221018T0400,13.000245,0.0,94.55493
20221018T0500,13.070246,0.0,94.308304
20221018T0600,13.100245,0.0,93.93619
20221018T0700,14.620245,0.0,89.20581
20221018T0800,16.980246,0.0,82.86221
20221018T0900,19.000246,0.0,76.67274
20221018T1000,19.970245,0.0,71.88453
20221018T1100,21.300245,0.0,65.986824
20221018T1200,22.100245,0.0,62.13343
20221018T1300,22.610245,0.0,59.953205
20221018T1400,22.770245,0.0,59.448303
20221018T1500,22.280245,0.0,61.412807
20221018T1600,20.430244,0.0,74.70741
20221018T1700,18.180244,0.0,80.57451
20221018T1800,16.390245,0.0,87.39688
20221018T1900,15.320246,0.0,91.326935
20221018T2000,14.080245,0.0,94.41679
20221018T2100,13.470245,0.0,95.138466
20221018T2200,13.290245,0.0,96.07647
20221018T2300,12.920245,0.0,95.557465
20221019T0000,12.360246,0.0,95.34593
20221019T0100,11.600245,0.0,95.12402
20221019T0200,11.460245,0.0,94.80018
20221019T0300,11.820246,0.0,96.410614
20221019T0400,11.920245,0.0,97.90012
20221019T0500,12.200245,0.0,97.90592
20221019T0600,12.390245,0.0,97.97463
20221019T0700,12.850245,0.0,97.66091
20221019T0800,13.820246,0.0,94.90272
20221019T0900,14.550245,0.0,93.945015
20221019T1000,16.630245,0.0,88.04503
20221019T1100,17.650246,0.0,82.997116
20221019T1200,18.240246,0.0,80.27011
20221019T1300,18.850245,0.0,77.950745
20221019T1400,19.090246,0.0,76.93534
20221019T1500,18.930244,0.0,77.359886
20221019T1600,17.060246,0.0,86.95038
20221019T1700,15.030245,0.0,90.179726
20221019T1800,14.570246,0.0,91.03767
20221019T1900,14.660245,0.0,91.46274
20221019T2000,14.790245,0.0,90.695465
20221019T2100,14.160245,0.0,91.55002
20221019T2200,14.270246,0.0,91.73801
20221019T2300,14.260245,0.0,91.43626
20221020T0000,14.130245,0.0,91.60832
20221020T0100,13.710245,0.0,93.47246
20221020T0200,13.420245,0.0,94.76101
20221020T0300,13.380245,0.0,95.38593
20221020T0400,13.440246,0.0,95.7658
20221020T0500,13.260245,0.0,96.1388
20221020T0600,13.430245,0.0,95.89161
20221020T0700,13.650246,0.0,94.521736
20221020T0800,14.340245,0.0,92.46827
20221020T0900,15.470245,0.0,87.942276
20221020T1000,16.150246,0.2,86.298904
20221020T1100,17.230246,0.0,81.39543
20221020T1200,17.690245,0.0,80.09041
20221020T1300,17.780245,0.0,80.83493
20221020T1400,17.670246,0.0,82.19629
20221020T1500,17.400246,0.0,85.31206
20221020T1600,16.830246,0.0,89.15165
20221020T1700,16.350246,0.0,91.45299
20221020T1800,15.950245,0.0,93.222626
20221020T1900,15.630245,1.8,93.387794
20221020T2000,15.220245,0.0,94.28267
20221020T2100,14.880245,0.0,93.89939
20221020T2200,14.720245,0.0,94.38349
20221020T2300,14.600245,0.0,94.68691
20221021T0000,14.500245,0.0,95.24113
20221021T0100,14.280245,0.0,95.29506
20221021T0200,14.240245,0.0,97.244156
20221021T0300,14.500245,0.5,97.694466
20221021T0400,14.660245,1.6,97.95191
20221021T0500,14.860246,1.8,97.57444
20221021T0600,14.880245,1.9,98.27389
20221021T0700,14.940246,4.1,97.639366
20221021T0800,15.0602455,0.8,97.95858
20221021T0900,15.470245,0.5,95.77233
20221021T1000,16.170246,0.0,93.053215
20221021T1100,17.020245,0.0,86.10574
20221021T1200,17.510244,0.0,84.28111
20221021T1300,17.640245,0.0,84.35016
20221021T1400,17.510244,0.3,84.3357
20221021T1500,17.000246,0.0,86.38326
20221021T1600,16.550245,0.0,88.72591
20221021T1700,16.010246,0.0,91.19431
20221021T1800,15.700245,0.2,91.055244
20221021T1900,15.280245,0.6,92.282074
20221021T2000,14.860246,1.2,94.5744
20221021T2100,14.520246,1.7,96.80798
20221021T2200,14.570246,1.7,95.430435
20221021T2300,14.5602455,0.9,92.4812
20221022T0000,14.130245,0.3,91.97071
20221022T0100,13.700245,0.2,93.164474
20221022T0200,13.580245,0.3,93.897964
20221022T0300,13.540245,0.2,94.5791
20221022T0400,13.250245,0.1,96.32868
20221022T0500,12.860246,0.0,97.91913
20221022T0600,12.510245,0.0,99.41156
20221022T0700,12.610246,0.3,98.62822
20221022T0800,14.250245,0.0,96.422226
20221022T0900,16.400246,0.0,88.94405
20221022T1000,17.950245,0.0,80.54349
20221022T1100,19.090246,0.0,76.78619
20221022T1200,20.030245,0.0,71.98866
20221022T1300,20.500246,0.0,68.17176
20221022T1400,20.690245,0.0,65.51545
20221022T1500,20.360245,0.0,65.31652
20221022T1600,18.100245,0.0,79.83564
20221022T1700,15.670245,0.0,88.94208
20221022T1800,14.970245,0.0,91.24405
20221022T1900,14.240245,0.0,93.5613
20221022T2000,13.600245,0.0,93.77526
20221022T2100,13.250245,0.0,93.57182
20221022T2200,12.960245,0.0,93.5566
20221022T2300,12.120245,0.0,94.5775
20221023T0000,12.010245,0.0,94.383354
20221023T0100,12.110246,0.0,93.635956
20221023T0200,11.510245,0.0,94.67561
20221023T0300,11.470245,0.0,93.72702
20221023T0400,11.170245,0.0,94.21589
20221023T0500,11.040245,0.0,93.766884
20221023T0600,10.730246,0.0,94.00327
20221023T0700,11.360246,0.0,92.28444
20221023T0800,13.000245,0.0,89.12946
20221023T0900,14.400246,0.0,84.14595
20221023T1000,15.440246,0.0,83.87926
20221023T1100,17.130245,0.0,80.117165
20221023T1200,18.270245,0.0,73.56816
20221023T1300,18.880245,0.0,71.12352
20221023T1400,19.200245,0.0,71.50952
20221023T1500,18.450245,0.0,78.29599
20221023T1600,17.390245,0.1,87.03759
20221023T1700,16.470245,0.5,93.67068
20221023T1800,16.440247,0.3,94.57869
20221023T1900,16.160246,0.2,95.91797
20221023T2000,16.720245,0.5,93.8633
20221023T2100,16.910246,0.0,91.48831
20221023T2200,18.530245,0.0,72.32571
20221023T2300,18.460245,0.0,74.617775
20221024T0000,17.440245,0.0,81.05279
20221024T0100,16.610245,0.0,83.523155
20221024T0200,16.940245,0.0,81.51693
20221024T0300,16.730246,0.0,82.61564
20221024T0400,16.260246,0.0,85.19095
20221024T0500,16.020247,0.0,86.7378
20221024T0600,15.730246,0.0,89.12122
20221024T0700,15.760245,0.4,88.89151
20221024T0800,15.740245,1.5,89.47131
20221024T0900,15.940246,1.4,88.156494
20221024T1000,15.480246,0.9,90.33087
